project_id,title,description,crs_sector_name,sources,factiva_sources,location_details,GEO_codedUp,GEO_geojsonLink,GEO_sources,GEO_notes,Christian Notes,christian_geojson,level
53882,China provides Afghanistan 13 million Yuan for emergency assistance and uniforms,"In 2002, China provides 13 million Chinese Yuan (equivalent to 4 million USD) to Afghanistan for emergency assistance as well as other aids. The fund was delivered in March 2002. The fund was used deliver medical supplies, stationary (80,000 pieces) and uniforms for the army (50,000 pieces) and police (20,000 pieces), 30 computers to Ministry of Foreign Affairs. Part of the medicine was utilized in the north during the crises of Nahreen Earthquake. The fund is fully disbursed and used by 2006. DAD platform referral code: DAD/000357. STAFF_NOTE: This Project is not affiliated to #34498 because the transaction amounts and currency are separate.",Other Multisector,"http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=12&SubModuleID=1&Hierarchy=A12_E_Projects&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=357&beansKey=154258875818446093_1542592302998, Government Source (Donor/Recipient)",NA,NA,country_level,,Coded from project description,"In 2002, China provides 13 million Chinese Yuan (equivalent to 4 million USD) to Afghanistan for emergency assistance, which included military uniforms, police aid, medical aid, and other aid. Most of this aid did not have any information about where it was sent, so it was coded up to country level.",good code up,,country
53882,China provides Afghanistan 13 million Yuan for emergency assistance and uniforms,"In 2002, China provides 13 million Chinese Yuan (equivalent to 4 million USD) to Afghanistan for emergency assistance as well as other aids. The fund was delivered in March 2002. The fund was used deliver medical supplies, stationary (80,000 pieces) and uniforms for the army (50,000 pieces) and police (20,000 pieces), 30 computers to Ministry of Foreign Affairs. Part of the medicine was utilized in the north during the crises of Nahreen Earthquake. The fund is fully disbursed and used by 2006. DAD platform referral code: DAD/000357. STAFF_NOTE: This Project is not affiliated to #34498 because the transaction amounts and currency are separate.",Other Multisector,"http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=12&SubModuleID=1&Hierarchy=A12_E_Projects&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=357&beansKey=154258875818446093_1542592302998, Government Source (Donor/Recipient)",NA,NA,no,https://gist.github.com/jmitchell01/ba60f5683b0b52cceb98650439ca0a0f,https://reliefweb.int/report/afghanistan/afghanistan-earthquake-appeal-no1002,"Nahrin District is coded in this row. According to the project description, some of the medicine was sent to Nahrin District, which felt the worst of the Nahreen Earthquake. It was coded on QGIS.",good,https://gist.github.com/jmitchell01/ba60f5683b0b52cceb98650439ca0a0f,district
53882,China provides Afghanistan 13 million Yuan for emergency assistance and uniforms,"In 2002, China provides 13 million Chinese Yuan (equivalent to 4 million USD) to Afghanistan for emergency assistance as well as other aids. The fund was delivered in March 2002. The fund was used deliver medical supplies, stationary (80,000 pieces) and uniforms for the army (50,000 pieces) and police (20,000 pieces), 30 computers to Ministry of Foreign Affairs. Part of the medicine was utilized in the north during the crises of Nahreen Earthquake. The fund is fully disbursed and used by 2006. DAD platform referral code: DAD/000357. STAFF_NOTE: This Project is not affiliated to #34498 because the transaction amounts and currency are separate.",Other Multisector,"http://dadafghanistan.gov.af/de/frame.jsp?src=/de/deView.faces?sessionid=154258875818446093&MasterID=12&SubModuleID=1&Hierarchy=A12_E_Projects&UserID=13&iLanguageID=1&jsf_sequence=1&projectid=357&beansKey=154258875818446093_1542592302998, Government Source (Donor/Recipient)",NA,NA,No,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,Coded from project description,"The Ministry of Foreign Affairs received 30 computers as part of this aid. The Ministry is located in Kabul, the capital city, so I used QGIS to code the ADM2.",good,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,district
34629,Chinese Government provides $4 million grant for 100 ambulances,"In 2011, two agreements were signed for the donation of 100 ambulances by the Chinese government to Afghanistan's Ministry of Public Health. The first agreement, which was for the first 50 batch of ambulance, was signed on 17 October 2011 by Dr. Soraya Dalil, Acting Minister of Public Health and Hogen Chen, Trade and Economic Counselor of Chinese Embassy in Kabul. The second agreement for the second batch of ambulance was signed on 14 December 2011 by Wu Gangchen, the Commercial counselor of China embassy in Afghan and Abdul Baser Sarwar, Deputy Minister of Public Health of Afghanistan. The ambulances are worth 4 million USD and were delivered to Afghanistan by China Tianjin Universal Machinery Import and Export Corporation(UMAC). Delivery of the ambulance began in 2011. Afghan Public Health Ministry released a statement regarding the donation on 20 September 2012, suggesting that the 100 ambulance had been delivered. These ambulances were to be distributed to health facilities in various provinces throughout Afghanistan.",Health,"https://global.factiva.com/redir/default.aspx?P=sa&an=CHNDHK0020121007e8a800074&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&an=BAKHNA0020111020e7ai00001&cat=a&ep=ASE, Media Report, including Wikileaks; http://moph.gov.af/en/news/4126, Government Source (Donor/Recipient); http://english.mofcom.gov.cn/aarticle/counselorsreport/asiareport/201112/20111207879361.html, Government Source (Donor/Recipient); http://news.xinhuanet.com/english/world/2012-09/20/c_131863211.htm, Media Report, including Wikileaks; http://en.tmg.cn/comcontent_detail5/&FrontComContent_list01-1337568580834CurrentIds=2a3e7569-ff8f-46f5-92d8-1e42a1437513__3ce7b048-cc75-4907-9fbb-f3e2f59de58d&comContentId=3ce7b048-cc75-4907-9fbb-f3e2f59de58d.html, Implementing/Intermediary Agency Source; http://af.china-embassy.org/chn/zagx/sbwl/t972618.htm, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); http://old.moph.gov.af/en/news/4126, Government Source (Donor/Recipient)","https://global.factiva.com/redir/default.aspx?P=sa&an=CHNDHK0020121007e8a800074&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&an=BAKHNA0020111020e7ai00001&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,http://af.china-embassy.org/chn/zagx/sbwl/t972618.htm,China donated 100 ambulances to Afghanistan. The project description notes that these ambulances were to a variety of provinces but there was no information on which provinces so it was coded up to country level.,good code up,,country
53721,"China agrees to provide 30 annual national scholarships to Afghans (Linked to #37861, #53703, #53641)","In 2006, China stated in the Joint Statement with Afghanistan that it will provide 30 annual scholarships for year-long training in China to Afghans. The details of the implementation of the scholarships are unclear. In 2014, China agreed on providing 500 national scholarships to Afghanistan (See project #37861 for details), an additional 50 annually in 2011 (#53703) and an additional 50 in 2016 (#53641).",Education,"http://af.china-embassy.org/chn/zagx/wxzl/t852277.htm, Government Source (Donor/Recipient); http://www.gov.cn/gongbao/content/2006/content_352476.htm, Government Source (Donor/Recipient)",NA,NA,country_level,,http://af.china-embassy.org/chn/zagx/wxzl/t852277.htm,China provided 30 year-long scholarships for Afghani people to go to China for training. It was coded up to country level because the training took place outside of Afghanistan.,good code up,,country
53743,Chinese Government RMB 6 million grant for provision of police equipment to Afghanistan’s Ministry of Interior,"On November 8, 2014, China delivered police equipment worths 6 million Chinese Yuan to Afghanistan. The equipment was handed to Minister of Interior. The materials handed over by the Chinese side include communication equipment, forensic cameras, police helmets and shields, and rapid detection equipment for drugs (drugs). The Chinese side also provided assistance to the Afghan in equipment operation training. In addition to these, there are some computer equipment, which is Lenovo's E49 model. The network shows that the price of such computers does not exceed RMB 4,000. There is no offensive weapon in this batch of public police materials, indicating that China has taken into consideration its stance and position when choosing assistance, and avoided transmitting information that is deeply involved in the armed conflict in Afghanistan.",Government and Civil Society,"http://af.china-embassy.org/chn/zagx/sbwl/t1209609.htm, Government Source (Donor/Recipient); http://news.sina.com.cn/c/2014-11-09/234731118901.shtml, Media Report, including Wikileaks; http://hlj.ifeng.com/china/detail_2014_11/10/3128967_0.shtml, Media Report, including Wikileaks",NA,NA,No,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,https://en.wikipedia.org/wiki/Ministry_of_Interior_Affairs_(Afghanistan),China delivered police equipment worths 6 million Chinese Yuan to the Ministry of the Interior. All the equipment was defensive equipment or for detection in order to curb corruption. The Ministry is located in Kabul.,good,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,district
53812,China provides 1 million USD material aid to Afghanistan,"On October 5, 2004, Economic and Commercial Office of the Embassy of People’s Republic of China in the Islamic Republic of Afghanistan granted office equipment, cultural and athletic equipment (around USD 1 million) to Afghanistan. The grant includes 400 computers, 300 printers, 70 copiers, televisions, bicycles, footballs, basketballs, and some Sports apparels, etc. The delivery ceremony is held in Afghanistan Ministry of Foreign Affairs.

Chinese government provided the above-mentioned suppliers to departments of Afghanistan under with the provisions signed by China and Afghanistan in October and November last year. All goods have been transported to the capital of Afghanistan, Kabul. 

This project is different from project #34514 since the delivery date and grant contents is different.",Other Social infrastructure and services,"http://af.mofcom.gov.cn/article/jmxw/200411/20041100303076.shtml, Government Source (Donor/Recipient); http://news.sina.com.cn/w/2004-10-05/18343838808s.shtml, Media Report, including Wikileaks",NA,NA,country_level,,http://af.mofcom.gov.cn/article/jmxw/200411/20041100303076.shtml,"China gave 400 computers, 300 printers, 70 copiers, televisions, bicycles, footballs, basketballs, and some sports apparels, etc to Afghanistan. It was delivered to the Ministry of the Interior, which is located in Kabul. However, the aid did not stay there, but it was not detailed where, so it was coded up to country level.",good code up,,country
53818,"China provides 35,000 blankets and 5,000 tents worth 30 million yuan to Pakistan refugees in Afghanistan","On December 12, 2015, Mr. Yao Jing, Ambassador of the People's Republic of China to the Islamic Republic of Afghanistan and H.E. Eng. Nasir Ahmad Durrani, the Minister of Rural Rehabilitation and Development of the Islamic Republic of Afghanistan signed taking-over certificate of China’s humanitarian relief materials. The humanitarian relief materials include: 5000 tents and 35000 blankets worth 30 million Chinese yuan. 

The materials will be distributed by the MRRD on vulnerable families. The aid is to help resettle Pakistan refugees in Afghanistan.",Emergency Response,"http://af.mofcom.gov.cn/article/jmxw/201512/20151201209104.shtml, Government Source (Donor/Recipient); http://af.china-embassy.org/chn/sgxw/t1323936.htm, Government Source (Donor/Recipient); http://old.mrrd.gov.af/en/news/mrrd-minister-and-ambassador-of-china-signed-taking-over-certificate, Government Source (Donor/Recipient)",NA,NA,country_level,,http://af.mofcom.gov.cn/article/jmxw/201512/20151201209104.shtml,There was no information on where the tents and medical supplies for the refugee were sent. It was coded up to country level.,good code up,,country
34625,Chinese Government provides RMB 32.7 million grant for Afghan Presidential Office Multifunctional Center Construction Project (Linked to Project ID#69984),"In 2008, the Chinese Government provided an RMB 32.7 million grant for the Afghan Presidential Office Multifunctional Center Construction Project. The purpose of the Multifunctional Center (or Multifunction Center) was to host state dinners and press conferences and facilitate diplomatic negotiations. The project covered an area of 1150 square meters. This construction area was 2979 square meters. China Friendship Development International Engineering Design & Consultation Corporation (FDDC) and China Railway Shisiju Group Corporation — also known as China Railway 14th Bureau Group Co., Ltd. — were the contractors responsible for project implementation. 

Construction began on June 2, 2008. Then, on December 22, 2009, China’s Ambassador to Afghanistan Zheng Qingdian, was invited for a presidential visit to inspect the progress of project; high standards and strict requirements were expected in ensuring project quality especially for the 55th anniversary of the establishment of diplomatic ties. Construction of the Multifunctional Center was completed at the end of December 2009. 

The project is linked to Project ID#69984, which captured the Technical Cooperation Project for Phase I of the Afghan Presidential Office Multifunctional Center. 

STAFF_NOTE: The Chinese project title is 阿富汗总统府多功能中心. This project was located at the Afghan Presidential Palace. Its locational coordinates are available at https://www.google.com/maps/place/ARG+Presidential+Office/@34.525212,69.174551,17z/data=!3m1!4b1!4m5!3m4!1s0x38d16eb2956e5717:0x9680ffc5f17f6a22!8m2!3d34.525212!4d69.1767397.",Government and Civil Society,"http://www.zt14hw.com/EN/project.asp?id=15, Implementing/Intermediary Agency Source; http://www.fddc.com.cn/en/Business_Mes.aspx?id=146&type=64&f=1, Implementing/Intermediary Agency Source; http://af.china-embassy.org/eng/dsxx/remarks/t852489.htm, Government Source (Donor/Recipient); http://af.china-embassy.org/chn/zagx/sbwl/t647438.htm, Government Source (Donor/Recipient); http://www.xinhuanet.com//english/2017-01/16/c_135987144.htm, Media Report, including Wikileaks; http://af.china-embassy.org/eng/sgxw/t1263718.htm, Government Source (Donor/Recipient); http://www.crssg.com/art/2017/1/25/art_1866_509080.html, Implementing/Intermediary Agency Source; https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1719914.shtml , Government Source (Donor/Recipient); http://af2.mofcom.gov.cn/article/headnews/201112/20111207887102.shtml, Government Source (Donor/Recipient); http://af2.mofcom.gov.cn/article/headnews/201112/20111207887318.shtml, Government Source (Donor/Recipient); https://www.deseret.com/2010/7/3/20125650/as-u-s-fights-china-spends-in-afghanistan , Media Report, including Wikileaks; http://www.crssg.com/art/2019/12/27/art_2619_3041104.html , Implementing/Intermediary Agency Source; http://www.fdi.gov.cn/1800000121_23_59291_0_7.html , Government Source (Donor/Recipient); http://www.cr14gi.com/art/2018/9/25/art_14839_2698320.html , Implementing/Intermediary Agency Source; http://jjhzj.mofcom.gov.cn/article/y/201001/20100106747790.shtml, Government Source (Donor/Recipient)",NA,This project was located at the Afghan Presidential Palace.,No,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,"https://www.google.com/maps/place/ARG+Presidential+Office/@34.525212,69.1767397,15z/data=!4m2!3m1!1s0x0:0x9680ffc5f17f6a22?sa=X&ved=2ahUKEwi4zMzW08zvAhVNGVkFHVRFA1gQ_BIwGHoECDMQBQ","China provided a grant for the Afghan Presidential Office Multifunctional Center Construction Project, which is located at Afghanistan Presidential Palace. The Palace is located in Kabul.",good,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,district
53537,"China grants emergency aid worth 30 million RMB to support interim regime in Afghanistan (Linked to #37850, #34501, #34498)","In January 2002, Chinese President Jiang Zemin, Prime Minister Zhu Rongji signed an agreement to provide Afghanistan emergency aid package worth 30 million Chinese Yuan during the visit of Afghan interim leader Hamid Karzai. The aid package includes medicine, medical equipment, stationery, and sports products is for support of the temporary government. In March 2002, Northern Afghanistan was hit by Hindu Kush earthquakes, so part of the aid was also used for rehabilitation. The handover ceremony was held on March 26, 2002. The agreement was signed together with #37850, another assistance of 1 million USD in cash. For other 2002 earthquake response fund that China provided for Afghanistan, see #34501 for details. This project is part of a package of 2002-2005 China assistance to Afghanistan of 150 million USD reconstruction plan (#34498).",Emergency Response,"https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676207/fyrygth_676215/t5488.shtml, Government Source (Donor/Recipient); http://news.sina.com.cn/c/2002-05-22/0616582394.html, Media Report, including Wikileaks; https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient)",NA,NA,country_level,,http://news.sina.com.cn/c/2002-05-22/0616582394.html,"China grants emergency aid worth 30 million RMB to support interim regime in Afghanistan, which included medicine and equipment. This project helped multiple places, but most of them were not named so it had to be coded up to country level. 13 hospitals received some of the aid but they were not listed. 31 government ministries also received aid. Additionally, part of the purpose of this aid was to help Afghanistan's interim government, which is a country level project.",good code up,,country
53537,"China grants emergency aid worth 30 million RMB to support interim regime in Afghanistan (Linked to #37850, #34501, #34498)","In January 2002, Chinese President Jiang Zemin, Prime Minister Zhu Rongji signed an agreement to provide Afghanistan emergency aid package worth 30 million Chinese Yuan during the visit of Afghan interim leader Hamid Karzai. The aid package includes medicine, medical equipment, stationery, and sports products is for support of the temporary government. In March 2002, Northern Afghanistan was hit by Hindu Kush earthquakes, so part of the aid was also used for rehabilitation. The handover ceremony was held on March 26, 2002. The agreement was signed together with #37850, another assistance of 1 million USD in cash. For other 2002 earthquake response fund that China provided for Afghanistan, see #34501 for details. This project is part of a package of 2002-2005 China assistance to Afghanistan of 150 million USD reconstruction plan (#34498).",Emergency Response,"https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676207/fyrygth_676215/t5488.shtml, Government Source (Donor/Recipient); http://news.sina.com.cn/c/2002-05-22/0616582394.html, Media Report, including Wikileaks; https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient)",NA,NA,ADM1,https://gist.github.com/jmitchell01/04cfbaf718cee8d85781a5fe7a01ad69,http://news.sina.com.cn/c/2002-05-22/0616582394.html,Baghlan Province is coded in this row. This money from the aid went to multiple projects. This province received medical aid due to an earthquake that occurred.,good code up,https://gist.github.com/cbaehr/4fc17952776f4061e9197440e538d107,province
53537,"China grants emergency aid worth 30 million RMB to support interim regime in Afghanistan (Linked to #37850, #34501, #34498)","In January 2002, Chinese President Jiang Zemin, Prime Minister Zhu Rongji signed an agreement to provide Afghanistan emergency aid package worth 30 million Chinese Yuan during the visit of Afghan interim leader Hamid Karzai. The aid package includes medicine, medical equipment, stationery, and sports products is for support of the temporary government. In March 2002, Northern Afghanistan was hit by Hindu Kush earthquakes, so part of the aid was also used for rehabilitation. The handover ceremony was held on March 26, 2002. The agreement was signed together with #37850, another assistance of 1 million USD in cash. For other 2002 earthquake response fund that China provided for Afghanistan, see #34501 for details. This project is part of a package of 2002-2005 China assistance to Afghanistan of 150 million USD reconstruction plan (#34498).",Emergency Response,"https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676207/fyrygth_676215/t5488.shtml, Government Source (Donor/Recipient); http://news.sina.com.cn/c/2002-05-22/0616582394.html, Media Report, including Wikileaks; https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient)",NA,NA,No,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,http://news.sina.com.cn/c/2002-05-22/0616582394.html,"Kabul City District is coded in this row. It contains the Presidential Palace and Kabul Republic Hospital, which received equipment and items.",good,https://gist.github.com/jmitchell01/ba6f6d2b079b37f1da57e215cc2b23f0,district
53537,"China grants emergency aid worth 30 million RMB to support interim regime in Afghanistan (Linked to #37850, #34501, #34498)","In January 2002, Chinese President Jiang Zemin, Prime Minister Zhu Rongji signed an agreement to provide Afghanistan emergency aid package worth 30 million Chinese Yuan during the visit of Afghan interim leader Hamid Karzai. The aid package includes medicine, medical equipment, stationery, and sports products is for support of the temporary government. In March 2002, Northern Afghanistan was hit by Hindu Kush earthquakes, so part of the aid was also used for rehabilitation. The handover ceremony was held on March 26, 2002. The agreement was signed together with #37850, another assistance of 1 million USD in cash. For other 2002 earthquake response fund that China provided for Afghanistan, see #34501 for details. This project is part of a package of 2002-2005 China assistance to Afghanistan of 150 million USD reconstruction plan (#34498).",Emergency Response,"https://www.fmprc.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676207/fyrygth_676215/t5488.shtml, Government Source (Donor/Recipient); http://news.sina.com.cn/c/2002-05-22/0616582394.html, Media Report, including Wikileaks; https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient)",NA,NA,No,https://gist.github.com/jmitchell01/fa506e9570ce6b62acd4878583093759,http://news.sina.com.cn/c/2002-05-22/0616582394.html,Bagram District is coded in this row. Baghram Textile Factory is located in this ADM2 and received inspectors as part of the aid.,good,https://gist.github.com/jmitchell01/fa506e9570ce6b62acd4878583093759,district
34506,China donates meteorological equipment to Afghanistan,"In 2003, China donated meteorological equipment to Afghanistan to improve its weather forecasting ability for better airport functioning. The donation included thermometers, psychrometers and hydrographs. The details for this donation were agreed on and committed to by Afghanistan's Civil Aviation Minister and the Chinese Ambassador to Afghanistan on 22 February 2003. This project marked the first time any country has given meteorological support for Afghanistan's aviation industry.",Transport and Storage,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=xnews00020030223dz2m002h2&cat=a&ep=ASE, Media Report, including Wikileaks; http://en.people.cn/200302/23/eng20030223_112099.shtml, Media Report, including Wikileaks","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=xnews00020030223dz2m002h2&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,http://en.people.cn/200302/23/eng20030223_112099.shtml,China sent Afghanistan meteorlogical equipment. This equipment will be used in six airports across the country but these airports were not named so it was coded up to country level.,good code up,,country
34521,China donates $2m in non-military items to the Afghanistan National Army,"On 11 January 2007, the Chinese government donated non-military items to the Afghanistan National Army. The value of this aid is US$2 million, and included 10 trucks, 12 Jeeps, 17 cars, 100 computers, 30 photocopy machines, 100 printers, 100 air conditioners, 140 TV sets, refrigerators, a diesel generator, shoes, tents, axes and shovels and electric fans.",Government and Civil Society,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070111e31b002wh&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.afghanemb-canada.net/public-affairs-afghanistan-embassy-canada-ottawa/daily-news-bulletin-afghanistan-embassy-canada-ottawa/2007/news_articles/january/01132007.html, Media Report, including Wikileaks; http://af.mofcom.gov.cn/article/jmxw/200701/20070104275457.shtml, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070111e31b002wh&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,http://af.mofcom.gov.cn/article/jmxw/200701/20070104275457.shtml,"China donated non-military items to the Afghanistan National Army. The amount of the items was too great to just be used at headquarters, which meant it was sent elsewhere. There were no details as to where the aid went so it was coded up to country level.",good code up,,country
53539,China grants 1 million USD material aid to Afghanistan,"In November 2002, China signed an agreement to donate 1 million USD material aid to Afghanistan during Afghanistan Minister of Foreign Minister Abdullah's visit in China. The exact use of the materials is unclear. STAFF_NOTE: This is not a duplicate project for #37850 since the commitment years are different. It is neither a duplicate for #53812 because this projects reports 1 million worth of material aids and #53812 reports 1 million cash. CRS code is emergency response as it is grouped with efforts towards reconstruction in the sources.",Emergency Response,"https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zzjg_663340/yzs_663350/gjlb_663354/2676_663356/2678_663360/t15832.shtml, Government Source (Donor/Recipient)",NA,NA,country_level,,Source links did not work,China donated $1 million in material to Afghanistan. There were no details as to where the aid went so it was coded up to country level.,good code up,,country
